popularity;acousticness;danceability;duration_ms;energy;instrumentalness;key;liveness;loudness;mode;speechiness;valence;music_genre
42;0.994;0.241;278693;0.254;0.88;8;0.0639;-17.03;1;0.0416;0.0378;Jazz
34;0.721;0.389;-1;0.618;0.869;7;0.0642;-8.90299999999999;0;0.0435;0.885;Jazz
40;0.982;0.248;173960;0.15;0.000446;10;0.13;-13.9259999999999;1;0.035;0.287;Jazz
36;0.0207;0.574;255147;0.88;0.0286;5;0.201;-7.05;0;0.035;0.857;Jazz
35;0.0208;0.71;272144;0.915;0.0311;7;0.332999999999999;-4.548;1;0.0979;0.922;Jazz
35;0.434;0.504;-1;0.455;0.902;11;0.108;-10.046;0;0.0335;0.248;Jazz
44;0.174;0.814;322027;0.38;0.21;7;0.0826;-13.307;0;0.0353;0.588;Jazz
50;0.237;0.655;167759;0.625;0.895;8;0.115999999999999;-5.905;1;0.0443;0.909;Jazz
39;0.016;0.555;264593;0.800999999999999;0.837;9;0.0866;-8.545;0;0.0287;0.502;Jazz
38;0.985;0.395;-1;0.0338;0.0000461;1;0.0688;-20.678;0;0.0468;0.102;Jazz
30;0.944;0.655999999999999;244377;0.0564;0.0131;0;0.0747;-19.097;0;0.113;0.502;Jazz
44;0.0965;0.843;256438;0.889;0.115;0;0.0389;-4.385;0;0.135;0.556;Jazz
46;0.577;0.770999999999999;-1;0.402999999999999;0.0272;7;0.1;-6.845;1;0.04;0.395;Jazz
49;0.0128;0.631;227867;0.953;0.00000359;4;0.275;-5.837;0;0.0494;0.944;Jazz
34;0.967;0.496;262880;0.0156;0.956;7;0.124;-28.544;1;0.051;0.129;Jazz
41;0.864;0.442999999999999;179973;0.486;0.442;2;0.358;-13.41;0;0.0445;0.369;Jazz
68;0.33;0.691;251253;0.873;0.00000163;7;0.0362;-8.758;0;0.0382;0.916;Jazz
40;0.795;0.639;158427;0.29;0;5;0.042;-11.688;1;0.044;0.667;Jazz
37;0.864;0.173;140040;0.268999999999999;0.000525;9;0.0671;-12.182;1;0.0314;0.16;Jazz
46;0.0595;0.475;303253;0.477;0.805;9;0.121;-9.284;1;0.0307;0.109;Jazz
38;0.000166;0.494;284547;0.974;0.435;7;0.138;-5.607;0;0.107;0.314;Jazz
35;0.000372;0.283;418813;0.94;0.00000335;4;0.0969999999999999;-5.459;0;0.114;0.251;Jazz
44;0.298;0.705;326933;0.714;0.692;7;0.032;-6.629;1;0.0323;0.662999999999999;Jazz
41;0.989;0.332999999999999;269200;0.129;0.909;0;0.0761;-18.65;0;0.0391;0.143;Jazz
55;0.795;0.572;200040;0.391;0.000303;1;0.153;-13.133;1;0.0511;0.627;Jazz
39;0.0741;0.425;62600;0.442;0.489;4;0.373;-13.692;1;0.126;0.722;Jazz
36;0.837;0.542999999999999;197573;0.275;0;9;0.168;-10.138;0;0.0368;0.337999999999999;Jazz
37;0.398999999999999;0.586;256027;0.53;0.0000442;10;0.12;-5.081;1;0.0322;0.0834;Jazz
38;0.78;0.319;187693;0.226;0;1;0.0992;-9.477;1;0.0334;0.518;Jazz
42;0.385;0.854;279210;0.722;0.313;0;0.114;-10.792;1;0.0797;0.903;Jazz
58;0.476;0.682;341733;0.752;0.863;5;0.0768;-9.521;1;0.0454;0.964;Jazz
40;0.871;0.485;204773;0.193999999999999;0.567;6;0.111;-19.001;1;0.0362;0.398999999999999;Jazz
29;0.00677;0.453999999999999;333214;0.85;0.794;9;0.276;-7.494;1;0.0439;0.484;Jazz
44;0.0257;0.715;292409;0.810999999999999;0.000237;2;0.0683;-4.783;0;0.121;0.552;Jazz
45;0.679;0.491;549040;0.303;0.0797;7;0.14;-13.365;0;0.0483;0.366;Jazz
44;0.552999999999999;0.704;273160;0.949;0;6;0.363;-1.163;0;0.0378;0.899;Jazz
34;0.208;0.66;324453;0.695;0.552999999999999;4;0.0897;-6.028;1;0.0724;0.769;Jazz
34;0.959;0.51;503773;0.332;0.919;7;0.122;-18.96;0;0.0414;0.736;Jazz
54;0.0227;0.816;222920;0.894;0.0000723;8;0.331;-9.243;1;0.0819;0.968;Jazz
33;0.774;0.689;-1;0.701;0;11;0.865;-7.446;1;0.33;0.92;Jazz
51;0.841;0.491;181227;0.357;0;1;0.128;-7.37799999999999;0;0.0325;0.584;Jazz
38;0.794;0.42;255267;0.408;0.0188;7;0.0906;-10.636;1;0.0417;0.276;Jazz
50;0.884;0.737;311587;0.295;0.000136;11;0.103;-13.214;1;0.0624;0.507;Jazz
44;0.251;0.596;214333;0.777;0.0717;2;0.206;-11.963;0;0.262;0.642;Jazz
40;0.91;0.206;203733;0.114;0.0000244;9;0.305;-18.314;1;0.0376;0.131;Jazz
42;0.865;0.605;178440;0.111999999999999;0;3;0.123;-12.091;0;0.11;0.467;Jazz
34;0.752;0.618;215333;0.391;0.367;9;0.161;-18.333;1;0.0419;0.887;Jazz
39;0.73;0.457999999999999;486187;0.406;0.367;8;0.138;-13.824;1;0.0467;0.488;Jazz
30;0.893;0.617;412173;0.275;0.752;9;0.0803;-12.191;0;0.0559999999999999;0.156;Jazz
42;0.297;0.82;248000;0.749;0.742;2;0.0685;-7.31;0;0.0621;0.856;Jazz
48;0.0553;0.763;347560;0.758;0.912;8;0.797999999999999;-6.649;0;0.0403;0.789;Jazz
42;0.802999999999999;0.382999999999999;192077;0.397;0.822;6;0.163999999999999;-14.851;0;0.0462;0.555;Jazz
44;0.664;0.709;592960;0.237;0.885;9;0.0862;-16.6059999999999;1;0.0597;0.619;Jazz
33;0.0000375;0.198;555333;0.988;0.13;2;0.11;-4.329;0;0.286;0.186;Jazz
43;0.773;0.634;253933;0.402999999999999;0.711;7;0.412;-9.822;1;0.0289;0.614;Jazz
40;0.877;0.755999999999999;-1;0.516;0.853;1;0.109;-10.642;0;0.228999999999999;0.198999999999999;Jazz
33;0.933;0.445;192200;0.253;0.42;10;0.102;-11.574;1;0.05;0.643;Jazz
41;0.00021;0.546;262293;0.959;0.799;2;0.0876;-4.768;1;0.066;0.366;Jazz
36;0.011;0.77;150763;0.498;0.945;1;0.11;-8.201;0;0.0503;0.111999999999999;Jazz
28;0.697;0.405;398080;0.518;0.874;9;0.119;-10.063;1;0.0602;0.306;Jazz
54;0.592;0.511;332133;0.618;0.0000213;7;0.0853;-8.199;0;0.0816;0.62;Jazz
45;0.679;0.422;230286;0.357;0.0000249;5;0.129;-9.647;0;0.0351;0.41;Jazz
64;0.031;0.769;243107;0.752;0.00000279;2;0.0564;-6;1;0.324;0.527;Jazz
56;0.245;0.873;324173;0.465;0.307;6;0.134;-8.95;0;0.0618;0.729;Jazz
0;0.456;0.444;315747;0.431;0.777;10;0.0788;-14.951;1;0.0405;0.382;Jazz
46;0.578;0.7;117290;0.452;0.768;8;0.119;-5.96899999999999;0;0.0529;0.563;Jazz
38;0.835;0.427;349640;0.33;0.000488;7;0.625;-23.442;1;0.418;0.56;Jazz
37;0.613;0.46;503787;0.633;0;7;0.273999999999999;-7.153;0;0.0404;0.515;Jazz
39;0.892;0.214;162253;0.271;0.00395;10;0.143;-12.187;1;0.0365;0.211;Jazz
46;0.111;0.609;255880;0.545;0.000105;1;0.264;-11.092;0;0.295;0.677;Jazz
35;0.151;0.817;88448;0.623;0.847;3;0.136;-6.911;1;0.0521;0.688;Jazz
43;0.619;0.373;298653;0.87;0.00000285;6;0.926;-7.057;1;0.0913;0.817;Jazz
45;0.195;0.593;289733;0.887;0.00047;2;0.332;-7.359;0;0.0318;0.669;Jazz
36;0.785999999999999;0.615;228360;0.233;0;5;0.324;-11.155;0;0.0486;0.493;Jazz
40;0.0001909999999999;0.246;443267;0.94;0.13;8;0.147;-5.598;0;0.166999999999999;0.347;Jazz
48;0.141;0.807;401126;0.335;0.818;4;0.0581;-10.661;1;0.159;0.384;Jazz
43;0.546;0.750999999999999;263307;0.644;0;5;0.0323;-5.896;0;0.0357;0.848;Jazz
37;0.902;0.759;132647;0.498;0.956;3;0.174;-7.242;0;0.363;0.662999999999999;Jazz
42;0.969;0.364;215973;0.0744;0.216;7;0.244;-18.71;1;0.0429;0.0934;Jazz
56;0.944;0.435;278267;0.0946;0.00173;6;0.104;-20.698;1;0.0388;0.128;Jazz
48;0.859;0.389;347493;0.255;0.000204;1;0.116999999999999;-13.763;1;0.0424;0.141;Jazz
37;0.652;0.577;323773;0.424;0.0389;9;0.119;-15.822;1;0.0496;0.449;Jazz
32;0.391;0.728;258173;0.447;0.866;6;0.0981;-9.74;0;0.0302;0.362;Jazz
30;0.54;0.537;-1;0.628;0.847;3;0.0621;-8.273;1;0.0554;0.807999999999999;Jazz
52;0.836;0.499;284320;0.371;0.00557;1;0.131;-11.624;1;0.0449;0.684;Jazz
39;0.0002819999999999;0.458999999999999;246933;0.773;0.0000472;8;0.235;-6.238;0;0.0332;0.553999999999999;Jazz
46;0.69;0.492;309840;0.865;0.0000195;5;0.0753;-6.232;0;0.0352;0.752;Jazz
36;0.254;0.561;204800;0.708;0.00000642;11;0.134;-9.584;1;0.0612;0.844;Jazz
39;0.0004509999999999;0.257;263623;0.985;0.831;10;0.11;-4.443;0;0.2;0.326;Jazz
35;0.96;0.475;277280;0.0729;0.0822;0;0.122;-22.328;1;0.042;0.163;Jazz
48;0.815;0.31;256120;0.278999999999999;0;7;0.318;-13.552;1;0.0308;0.377;Jazz
36;0.105;0.829;251653;0.534;0.534;5;0.103;-10.498;1;0.0407;0.392999999999999;Jazz
46;0.869;0.442;228104;0.0666;0.0000126;9;0.188999999999999;-21.231;1;0.0385;0.581;Jazz
37;0.0525;0.797999999999999;273080;0.352;0.89;9;0.106;-7.444;0;0.0802;0.871;Jazz
49;0.895;0.295;310013;0.119;0.885999999999999;7;0.0881;-19.872;1;0.0301;0.102;Jazz
57;0.770999999999999;0.69;92599;0.292;0.851;10;0.099;-8.341;0;0.0417;0.317;Jazz
38;0.9;0.2;196227;0.266;0.000412;3;0.514;-12.344;1;0.0296;0.103;Jazz
47;0.35;0.685;163874;0.113;0.941;7;0.084;-11.074;0;0.0662;0.556;Jazz
36;0.205;0.703;260320;0.804;0.00496;5;0.0719;-8.423;1;0.0418;0.7;Jazz
36;0.582;0.513;126000;0.57;0.104;1;0.114;-9.967;0;0.123;0.696;Jazz
34;0.0263;0.752;230507;0.722;0.00396;3;0.0644;-7.507;0;0.207;0.557;Jazz
41;0.976;0.519;293267;0.0244;0.00107;7;0.11;-21.47;0;0.045;0.183;Jazz
38;0.956;0.317;-1;0.0186;0.0000019;11;0.12;-23.65;0;0.0363;0.116999999999999;Jazz
41;0.644;0.823;236533;0.814;0.687;9;0.116999999999999;-5.611;0;0.177;0.649;Jazz
61;0.623;0.733;154907;0.624;0;6;0.407;-9.849;1;0.0374;0.912;Jazz
2;0.372;0.73;149000;0.322999999999999;0.86;4;0.12;-8.748;1;0.141;0.627;Jazz
40;0.0000678;0.462;182384;0.715;0.785999999999999;8;0.458999999999999;-5.63899999999999;1;0.0451;0.0951;Jazz
43;0.0000185;0.524;257627;0.828;0.851;4;0.0977;-7.182;0;0.035;0.218;Jazz
34;0.591;0.65;364040;0.695;0.306;2;0.0577;-10.217;0;0.0346;0.905;Jazz
31;0.348;0.332;181776;0.712;0.0141;0;0.0831;-10.461;0;0.145;0.374;Jazz
36;0.800999999999999;0.439;246507;0.880999999999999;0.784;3;0.0333;-7.46899999999999;1;0.0332;0.964;Jazz
53;0.728;0.591;165133;0.246;0.00000101;9;0.0753;-12.1409999999999;0;0.039;0.56;Jazz
38;0.974;0.591;177267;0.113;0;3;0.0972;-16.203;1;0.0446;0.369;Jazz
35;0.548999999999999;0.711;376440;0.247;0.000235;9;0.166;-12.586;1;0.032;0.502;Jazz
35;0.925;0.503;232867;0.216;0.0258;3;0.149;-13.32;1;0.0279999999999999;0.316;Jazz
45;0.0158;0.822;235188;0.548999999999999;0.115;1;0.0857;-8.203;0;0.156;0.589;Jazz
30;0.945;0.532;220173;0.233;0.916;7;0.331;-12.592;1;0.0411;0.5;Jazz
33;0.0107;0.794;109622;0.847;0.462;4;0.291;-5.197;1;0.0609;0.672;Jazz
40;0.362;0.387;278893;0.664;0.966;0;0.231999999999999;-10.856;0;0.0484;0.48;Jazz
38;0.587;0.615;195080;0.423;0.963;4;0.0892;-15.339;1;0.0315;0.696;Jazz
40;0.0234;0.605;145880;0.665999999999999;0.647;2;0.0841;-5.77;1;0.0413;0.0865;Jazz
47;0.0867;0.853;224293;0.578;0;2;0.111999999999999;-8.459;1;0.298;0.488;Jazz
40;0.71;0.582;-1;0.774;0.911;3;0.113;-5.96299999999999;1;0.0378;0.537999999999999;Jazz
49;0.0673;0.6;171250;0.289;0.864;8;0.122;-11.836;0;0.0631;0.569;Jazz
39;0.0264;0.775999999999999;250622;0.755;0.163999999999999;10;0.357;-7.855;0;0.0824;0.973;Jazz
45;0.367;0.591;420427;0.204;0.9;4;0.685999999999999;-13.927;1;0.136999999999999;0.111999999999999;Jazz
60;0.77;0.672;-1;0.424;0;0;0.205;-8.527;1;0.0305;0.486;Jazz
31;0.954;0.623;-1;0.149;0.923;9;0.0977;-19.226;0;0.0447;0.557;Jazz
39;0.563;0.617;268173;0.856;0;3;0.302;-3.739;1;0.0339;0.961;Jazz
30;0.905;0.462999999999999;-1;0.483;0.513;5;0.114;-11.935;0;0.0364;0.753;Jazz
52;0.935;0.319;518053;0.0929;0.765;2;0.161;-24.257;0;0.0384;0.0548;Jazz
41;0.332999999999999;0.778;414427;0.556;0.000407;10;0.522;-11.67;1;0.198999999999999;0.687;Jazz
52;0.0104;0.846;397247;0.537999999999999;0.558999999999999;11;0.0548;-8.316;0;0.113;0.578;Jazz
53;0.461;0.794;125475;0.446;0.897;10;0.111;-9.533;0;0.0475;0.867;Jazz
45;0.355;0.413;172560;0.446;0.0000238;6;0.138;-8.798;1;0.0292;0.226;Jazz
36;0.938;0.575;88210;0.218999999999999;0.00227;2;0.133;-14.252;0;0.527;0.427;Jazz
32;0.612;0.437;-1;0.437999999999999;0.392999999999999;7;0.0736;-12.919;0;0.0444;0.845;Jazz
37;0.978;0.63;83076;0.102;0.909;6;0.108;-22.869;1;0.0549;0.59;Jazz
34;0.0115;0.601;91836;0.702;0.108;9;0.226;-7.013;0;0.0896;0.861;Jazz
54;0.763;0.57;133773;0.51;0;10;0.285;-8.148;1;0.057;0.841;Jazz
33;0.116999999999999;0.925;141505;0.7;0.893;11;0.119;-8.116;0;0.0736;0.9;Jazz
40;0.0172;0.652;420573;0.364;0.878;5;0.692;-13.16;0;0.047;0.285;Jazz
60;0.119;0.789;277893;0.585;0.00106;8;0.0969;-8.33;0;0.0834;0.707;Jazz
35;0.115;0.794;211773;0.714;0.00000562;2;0.166999999999999;-4.732;0;0.287;0.662;Jazz
53;0.000016;0.414;212933;0.987;0.00000165;1;0.361;-1.69099999999999;0;0.0922;0.255;Jazz
31;0.632;0.665999999999999;325627;0.499;0.858;7;0.0941;-13.455;0;0.0427;0.894;Jazz
49;0.0712;0.823;298200;0.398999999999999;0.000258;9;0.0954;-10.108;1;0.233999999999999;0.577;Jazz
56;0.183;0.82;120707;0.115999999999999;0.0001909999999999;4;0.0933;-12.707;0;0.296;0.606;Jazz
39;0.0041;0.792999999999999;380413;0.537999999999999;0.653;10;0.0842;-10.132;1;0.0512;0.178;Jazz
46;0.894;0.379;292288;0.142;0.000202;10;0.14;-11.13;1;0.0359;0.178;Jazz
34;0.966;0.624;398720;0.186;0.915;7;0.0921;-15.675;1;0.046;0.43;Jazz
47;0.165;0.614;189107;0.625;0;0;0.11;-5.814;1;0.0341;0.278;Jazz
34;0.286;0.403999999999999;187747;0.47;0.54;3;0.123;-10.292;1;0.0375;0.134;Jazz
33;0.0375;0.647;275067;0.608;0.614;1;0.0953;-6.426;1;0.0259;0.33;Jazz
47;0.852;0.555;255493;0.427;0.00000691;7;0.175;-7.681;1;0.0288;0.178;Jazz
54;0.8;0.55;-1;0.368;0.000091;3;0.118;-11.275;0;0.0698;0.16;Jazz
41;0.974;0.735;82025;0.100999999999999;0.884;3;0.11;-24.176;1;0.0562;0.55;Jazz
64;0.262;0.84;131559;0.425;0.921;0;0.115999999999999;-9.404;0;0.0871;0.539;Jazz
44;0.901;0.489;-1;0.381;0;9;0.156;-13.882;1;0.0428;0.795999999999999;Jazz
50;0.291;0.672;262200;0.558999999999999;0.506;7;0.0821;-8.545;0;0.0286;0.731;Jazz
34;0.37;0.718;300907;0.576;0;1;0.286;-5.988;0;0.0365;0.810999999999999;Jazz
49;0.790999999999999;0.653;314000;0.341;0.901;9;0.106;-14.029;1;0.0574;0.275;Jazz
32;0.913;0.557999999999999;428358;0.371;0.0147;7;0.921;-15.594;0;0.063;0.823;Jazz
37;0.901;0.741;181009;0.368;0.0574;7;0.128;-13.326;1;0.0386;0.725;Jazz
58;0.597;0.525;283200;0.402999999999999;0;10;0.0565;-11.987;1;0.0945;0.718;Jazz
31;0.924;0.634;136747;0.246;0;6;0.11;-12.147;1;0.0578;0.517;Jazz
48;0.431;0.204;286417;0.472;0.939;8;0.114;-11.444;1;0.0298;0.0586;Jazz
52;0.835;0.552999999999999;350987;0.176;0.00238;4;0.104;-19.144;1;0.0376;0.278999999999999;Jazz
46;0.829;0.497;242027;0.38;0.737;3;0.15;-10.464;1;0.034;0.18;Jazz
34;0.0547;0.488;300000;0.591;0.897;2;0.161;-11.501;0;0.0274;0.693;Jazz
35;0.799;0.568;258307;0.481;0.00000501;3;0.109;-8.796;0;0.0575;0.446;Jazz
35;0.695;0.567;370000;0.276999999999999;0.52;0;0.0728;-16.669;0;0.0568;0.391;Jazz
51;0.902;0.7;206067;0.138;0;10;0.185;-12.347;1;0.0612;0.49;Jazz
33;0.00497;0.697;-1;0.585;0.665;9;0.243;-9.786;1;0.0444;0.355;Jazz
47;0.179;0.937;198049;0.842;0.00207;9;0.0938;-5.494;1;0.119;0.964;Jazz
39;0.939;0.248;400560;0.133;0.402999999999999;1;0.295;-18.583;1;0.0323;0.0572;Jazz
51;0.974;0.371;201200;0.057;0;7;0.113;-14.804;1;0.042;0.33;Jazz
32;0.0993;0.71;354680;0.728;0.2;1;0.0705;-5.689;0;0.100999999999999;0.653;Jazz
42;0.0465;0.834;302733;0.492;0.0103;2;0.0551;-9.59;1;0.0388;0.695;Jazz
49;0.61;0.752;246947;0.498;0.00000608;3;0.0766;-9.542;1;0.0359;0.346;Jazz
37;0.0198;0.472;302400;0.677999999999999;0.799;0;0.695;-9.832;1;0.0343;0.254;Jazz
35;0.833;0.701;293440;0.276999999999999;0.132;7;0.129;-15.122;0;0.0341;0.455;Jazz
49;0.0477;0.832;250600;0.47;0.0135;4;0.099;-9.586;0;0.0497;0.735;Jazz
30;0.322;0.734;258314;0.81;0.0559999999999999;10;0.342;-5.517;1;0.0373;0.763;Jazz
49;0.016;0.845;216735;0.817;0.0395;0;0.481;-4.267;0;0.0295;0.971;Jazz
47;0.670999999999999;0.698;295393;0.713;0.00652;6;0.151;-8.637;0;0.0393;0.962;Jazz
42;0.522;0.432;213759;0.499;0.306;5;0.114;-12.045;0;0.0328;0.524;Jazz
43;0.478;0.659;127731;0.59;0.003;2;0.115999999999999;-9.588;1;0.27;0.486;Jazz
47;0.734;0.649;156173;0.429;0;6;0.22;-9.858;1;0.035;0.76;Jazz
44;0.0397;0.819;297347;0.64;0.000149;5;0.304;-9.124;0;0.0371;0.917;Jazz
38;0.37;0.405;187664;0.597;0.759;5;0.113;-12.011;1;0.0392;0.387999999999999;Jazz
45;0.0107;0.503;303880;0.503;0.073;10;0.284;-8.583;1;0.0484;0.473;Jazz
43;0.593;0.493;77423;0.136;0.0369;7;0.123;-12.18;0;0.441;0.77;Jazz
38;0.326;0.677;240000;0.582;0.667999999999999;6;0.537999999999999;-9.737;0;0.0371;0.44;Jazz
52;0.389;0.669;120741;0.753;0.93;8;0.11;-8.312;0;0.0595;0.645;Jazz
39;0.159;0.82;279693;0.792;0.777;3;0.123;-6.405;0;0.142;0.875;Jazz
37;0.361;0.6;-1;0.790999999999999;0.890999999999999;6;0.652;-6.649;0;0.0339;0.233999999999999;Jazz
42;0.894;0.413;165173;0.245;0.0026;11;0.115999999999999;-15.519;1;0.0302;0.541;Jazz
39;0.718;0.115;176227;0.261;0;10;0.14;-11.245;1;0.0293;0.134;Jazz
32;0.911;0.271;333093;0.154;0.0296;7;0.69;-13.183;1;0.0369;0.165;Jazz
35;0.969;0.396;191667;0.121;0.0000901;9;0.262;-19.266;1;0.0442;0.253;Jazz
34;0.00221;0.497;-1;0.962;0.760999999999999;2;0.505;-3.962;0;0.0866;0.336;Jazz
57;0.391;0.702;311892;0.495;0.8;3;0.111999999999999;-11.645;0;0.0493;0.31;Jazz
56;0.0548;0.768;-1;0.853;0.13;1;0.0188;-5.915;0;0.0427;0.889;Jazz
36;0.0856;0.764;183867;0.87;0.944;5;0.100999999999999;-5.505;1;0.0544;0.597;Jazz
51;0.157;0.759;180000;0.644;0;10;0.237;-7.739;1;0.21;0.452;Jazz
41;0.937;0.358;255400;0.225;0.00000134;0;0.0867;-8.217;1;0.0347;0.487;Jazz
41;0.599;0.774;183800;0.558999999999999;0.576;9;0.0295;-14.1309999999999;1;0.0396;0.97;Jazz
56;0.417;0.635;280080;0.453999999999999;0.0000402;3;0.0816;-9.457;0;0.0393;0.531;Jazz
31;0.688;0.760999999999999;234706;0.79;0.0522;7;0.122;-9.544;0;0.0416;0.694;Jazz
44;0.287;0.784;284600;0.787999999999999;0.904;11;0.0357;-7.585;0;0.0365;0.894;Jazz
53;0.952;0.148;290760;0.134;0.00144;7;0.208;-17.292;1;0.0317;0.107;Jazz
32;0.8;0.324;160733;0.196999999999999;0;10;0.136999999999999;-16.363;1;0.0358;0.263;Jazz
51;0.986;0.387999999999999;232046;0.0354;0.956;9;0.178;-25.766;1;0.0421;0.198;Jazz
45;0.868;0.201999999999999;200093;0.206;0.00583;1;0.0899;-14.228;1;0.0313;0.100999999999999;Jazz
33;0.955;0.7;203933;0.0947;0.697;3;0.161;-16.151;1;0.125;0.37;Jazz
44;0.00187;0.825;268074;0.36;0.842;4;0.141;-13.964;1;0.0938;0.851;Jazz
38;0.00036;0.317;-1;0.853;0.758;9;0.114;-4.534;1;0.0957;0.176;Jazz
46;0.141;0.736;237373;0.689;0.00000404;4;0.113;-9.353;1;0.0446;0.967;Jazz
52;0.857;0.49;235640;0.402999999999999;0.0012699999999999;7;0.11;-9.82;0;0.0422;0.433;Jazz
65;0.276;0.731;299067;0.617;0.0142;9;0.134;-11.644;0;0.0529;0.765;Jazz
42;0.0935;0.452;-1;0.531;0.826;4;0.121;-14.444;0;0.0512;0.301;Jazz
;;;;;;;;;;;;Jazz
44;0.826;0.507;349413;0.63;0.874;9;0.939;-9.883;1;0.0399;0.551;Jazz
34;0.166;0.637;206118;0.472;0.105;2;0.143;-4.984;0;0.108;0.22;Jazz
52;0.00399;0.775999999999999;-1;0.675;0.0698;3;0.0982;-6.276;0;0.0785;0.413;Jazz
35;0.346;0.703;118875;0.406;0.585;8;0.113;-17.1259999999999;0;0.0592;0.582;Jazz
35;0.923;0.623;219493;0.237;0.917;7;0.121;-14.188;1;0.0375;0.53;Jazz
44;0.552;0.724;94250;0.0526;0.953;4;0.108;-15.38;1;0.152;0.714;Jazz
48;0.698;0.55;303933;0.770999999999999;0.00000104;3;0.0713;-6.107;1;0.0931;0.498;Jazz
35;0.311;0.644;250560;0.691;0.0000233;6;0.152;-6.572;0;0.032;0.824;Jazz
41;0.981;0.669;-1;0.0878;0.775;9;0.105;-23.661;1;0.0489;0.407;Jazz
41;0.144;0.45;197564;0.8;0;8;0.0819;-3.772;1;0.123;0.916;Jazz
49;0.768;0.64;221413;0.154;0;8;0.0551;-14.05;0;0.042;0.481;Jazz
55;0.557;0.406;148373;0.226;0.0116;5;0.347;-11.188;1;0.0293;0.247;Jazz
48;0.667999999999999;0.54;349980;0.48;0.0468;5;0.599;-10.737;0;0.0355;0.243;Jazz
34;0.0285;0.780999999999999;156977;0.367;0.599;9;0.0491;-6.224;0;0.0827;0.589;Jazz
40;0.359;0.758;-1;0.449;0.183;0;0.0992;-14.811;0;0.308;0.829;Jazz
47;0.858;0.615;151429;0.479;0.717;7;0.139;-13.059;1;0.0438;0.284;Jazz
36;0.492;0.573;346867;0.653;0;1;0.758;-9.239;0;0.115999999999999;0.528;Jazz
42;0.482;0.768;240667;0.417;0.283;0;0.0925;-12.966;1;0.042;0.67;Jazz
61;0.779;0.582;443480;0.61;0.00000654;2;0.267;-6.641;0;0.103;0.826;Jazz
35;0.501;0.608;249667;0.462999999999999;0.0000087;0;0.317;-9.53;1;0.0349;0.515;Jazz
36;0.753;0.64;185480;0.53;0.833;6;0.096;-14.939;0;0.0493;0.291;Jazz
67;0.906;0.601;184004;0.222;0.0000411;0;0.0723;-10.485;1;0.0303;0.271;Jazz
39;0.0638;0.787;268427;0.605;0.128;0;0.0918;-7.435;1;0.0465;0.72;Jazz
38;0.0925;0.643;185000;0.865;0;6;0.336;-8.81299999999999;0;0.0582;0.398999999999999;Jazz
50;0.854;0.536;244867;0.386;0.00000646;3;0.127;-10.649;1;0.0372;0.765999999999999;Jazz
43;0.447999999999999;0.856;221312;0.75;0.54;2;0.187;-4.905;1;0.068;0.763;Jazz
51;0.048;0.640999999999999;287729;0.631;0.612;3;0.136999999999999;-9.976;0;0.0312;0.0549;Jazz
47;0.239;0.445;367973;0.56;0.929;9;0.0892;-11.566;0;0.0306;0.119;Jazz
49;0.921;0.657;168080;0.212;0.755;5;0.113;-13.372;1;0.163;0.71;Jazz
46;0.735;0.608;226099;0.36;0.852;3;0.0797;-12.573;1;0.039;0.108;Jazz
45;0.592;0.665;225173;0.582;0.00077;3;0.148;-10.861;1;0.0691;0.546;Jazz
47;0.0062;0.882;258320;0.660999999999999;0.00425;9;0.0585;-5.14;1;0.0782;0.689;Jazz
36;0.000715;0.282;-1;0.92;0.0069099999999999;2;0.327;-5.14;1;0.0597;0.2;Jazz
15;0.017;0.748;-1;0.588;0.865;10;0.109;-8.641;1;0.0449;0.175;Jazz
62;0.87;0.385;198867;0.281;0;5;0.267;-9.567;0;0.0287;0.47;Jazz
39;0.596;0.627;332920;0.589;0.914;10;0.11;-10.212;1;0.0395;0.173;Jazz
31;0.819;0.567;324587;0.398999999999999;0.0000261;0;0.361;-10.26;1;0.0277;0.377;Jazz
47;0.969;0.231999999999999;314440;0.17;0.822;5;0.0819;-19.396;1;0.0314;0.0693;Jazz
46;0.178;0.818;-1;0.411;0.0526;1;0.1;-8.204;0;0.055;0.794;Jazz
28;0.276;0.722;256120;0.812;0.153;9;0.104;-5.41799999999999;1;0.0327;0.508;Jazz
45;0.56;0.597;226067;0.322999999999999;0.0000224;7;0.628;-15.648;1;0.0494;0.628;Jazz
32;0.805999999999999;0.423;224987;0.226999999999999;0.413;10;0.253;-15.134;1;0.0307;0.111;Jazz
45;0.826;0.578;251693;0.183;0.0000378;9;0.36;-13.962;1;0.0305;0.416;Jazz
50;0.0978;0.39;234627;0.389;0.94;3;0.115;-14.025;1;0.0503;0.239;Jazz
46;0.0203;0.787999999999999;301644;0.328999999999999;0.0269;4;0.0878;-10.265;1;0.171;0.583;Jazz
37;0.706;0.650999999999999;156653;0.398999999999999;0.944;5;0.105;-11.923;1;0.063;0.694;Jazz
56;0.857;0.364;317946;0.114;0.635;4;0.0839;-16.552;1;0.0333;0.0575;Jazz
44;0.575;0.665;335457;0.566;0.105;0;0.106;-10.279;1;0.144;0.324;Jazz
33;0.547;0.457;225573;0.23;0;4;0.266;-13.699;1;0.0377;0.521;Jazz
44;0.702;0.412;271667;0.332999999999999;0.0081599999999999;4;0.702;-15.88;1;0.049;0.447;Jazz
35;0.564;0.782999999999999;240920;0.484;0.828;4;0.109;-12.529;0;0.0385;0.963;Jazz
